1	Gooooooooaaaaalllll City!! #mcfc	
0	Wonder what Norwich can do against City #MCFC #NCFC	
0	COME ON CITY!!! #MCFC	
1	Then #mcfc score...	
1	Man. City 1-0 Norwich #MCFC	
1	GOAL:  Man City  3 - 0  Norwich  (Toure  68 mins)    #mcfc  #ncfc	
0	The beauty about listening to live BBC commentary whilst watching a slightly delayed 'live' stream means I get to celebrate twice! #mcfc	
1	great goal from Aguero... #mcfc	
0	FT: Manchester City 5 : 1 Norwich City (Agüero, Nasri, Yaya Touré, Balotelli, Adam Johnson - Morison). #EPL #MCFC #NCFC	
0	Anyone got a decent stream for today's match? Help me out blues #mcfc	
1	Johnson on the 5th!!! Yessir #MCFC	
1	That was phaaaaaaaat from Aguero. #mcfc	
1	Adam Johnson makes it 5-1 #MCFC #NCFC	
1	Goal.. #19NASRI #MCFC	
0	Full Time & it finishes #ManCity 5-1 Norwich. Goals scored by Aguero, Nasri, Yaya, Balotelli & Johnson! #MCFC	
1	Goooool 3-0 #MCFC #manchesterCITY	
1	Balotelli Flair right now is maxed out #MCFC	
0	Can't wait to see Bacon Face's cheeks tonight!! #siralexfrankenstein #mcfc #ctid #manchester	
1	Yes we Kun!!!!!! #mcfc	
1	Balotelllllliiiiiiiiiiii #mcfc	
0	Nearly 30 mins gone and #ncfc have finally touched the ball in the #mcfc half!!!	
1	3-1 #MCFC c'mon yellows lets bring this back :) #NCFC	
1	Balotelli ?? #mcfc	
0	I have Balotelli and Lescott in my fantasy team and both are on the #mcfc bench. #fail	
1	SERGIO SERGIO!!! #MCFC	
0	93. We want your post-game #blueview tweets for the big screens so get them ready, everyone! #MCFC	
1	Nasri 2-0 #mcfc	
1	Norwich pull one back. Steve Morison. Still City's three points. #MCFC	
1	whoop whoop #MCFC 1 Norwich 0	
1	Sergio Aguero scores the 1-0 at home against Norwich City, finally. #mcfc	
1	whoooooooooooooooooooo #MCFC 2 goals up =D	
1	AGUERO! danced with the defenders and bang. 1nil #MCFC	
1	AGUERO!!!! #fantasyfootball #MCFC	
0	We are dicking Norwich now. #mcfc - get a result at Chelsea and I'll have a great Xmas.	
0	Gol konyol dari balotelli hahahaha #whyalwaysme? #MCFC	
0	The big man deserves a goal. He's not had much luck today. #mcfc	
0	12: #mcfc 0, #ncfc 0. hosts predictably hogging territory and possession. morison burst but heavy touch allows joe hart a chance to block.	
1	GOAL! NASRI! #mcfc	
1	And the last... GOAL by A.JOHNSON !!! 5-1 #MCFC #ManchesterIsBlue!!!	
0	Before: #Gunners and #Chelsea fans worried about united result. Now: #mutd fans sweating on #mcfc results.	
1	yaya toure! beautiful play city! 3nil #MCFC	
1	"3-0 gettt innn! Now I will be celebrating tonight!&lt;3#MCFC"	
0	Will Paul Lambert now be lambasted by the media for his ultra-defensive tactics?? #mcfc #ncfc	
0	Kata dah. Semua yg lawan #MCFC mesti letak defend 6 orang punya	
1	GOAL.. #42YAYATOURE | 3 for #MCFC	
1	Are you kidding me?! FIVE GOALS FOR CITY!!! #mcfc	
1	Yessssssssss Yaya has scored 3-0 woo hooo Getttttt innnnnn #MCFC	
1	GOAL!!! MAN CITY 5-1 Norwich – Adam Johnson curls a shot into the far corner as the Norwich defenders helpfully stand and watch #mcfc #ncfc	
1	johnson! 5-1 #MCFC	
0	Manchester City laying down another ass whooping!!!!! #MCFC	
1	GOOOAAALLL!!! Scored by Yaya Toure! #ManCity 3-0 Norwich. COME ON CITY!! #MCFC	
1	GGGOOOAAALLL!!!! MARIO!!! #MCFC	
0	Battle of the two best EPL kits. #mcfc	
1	And 5 that's a magic number! #mcfc	
1	Aguerooo! #mcfc	
1	Mario, Mario, Mario! #blueview #MCFC #Balotelli	
0	Let's go #MCFC	
1	Yeayyy....well-done Norwich!!!! #MCFC	
1	AGUEROOOOOO #mcfc	
0	Howard Webb plays for United. #mcfc	
0	"Come on Norwich! In the words of Delia; \""let's be 'avin' you!\"" #mcfc #ncfc"	
0	"Vermaleen scored the second !! 2 goals in 3 minutes !! well done Arsenal !! &lt;3 #AFC #Arsenal #Wigan #Gunners"	
1	Gooooaaaaaaaaallll Gervinho 4 #afc	
0	Time for bed. Good win, 7 hours sleep then work. Things I do for this club. #Arsenal till I die! #afc	
1	Yes!!! 3-0 Gota be game over #AFC	
1	Mikel Arteta #AFC	
0	We not a one man team and RvP will score 2 or more goals today. #afc	
0	Clattenburg doesn't seem to be giving any penalties today. #afc	
1	GOAL!!! Wigan 0-1 ARSENAL – Arteta tries his luck from 30-yards and the ball goes straight through Ali Al Habsi. #wafc #afc	
1	Finally RVP grabs his goal #afc	
1	what a finish by arteta #AFC	
1	Arteta, welcome back! Cracker! 0-1 #afc	
1	GET IN! #AFC	
1	Whew! Arteta 1-0! #afc	
0	"Vermaelen, defender, cost £10mil- 3 goals this seaso"""	
1	Goooalll Arteta! #AFC	
0	we may as well get rid of gervinho and put vermaelen up front #bbcfootball #afc	
0	I'd love to see Chambo in the second half Mr. Wenger! #goonerpower #afc #EPL	
0	That's fucking bollocks ref you cunt. Blatant penalty. #afc	
1	"Vermaelen 2-0!&lt;3 #Afc"	
0	Why isn't there a man at the post? Why? Why? (engelsk kommentator ved Arsenals 2-0 scoring) :-) #2pl #AFC	
1	Gooooooooooooooal gervinho #AFC #Arsenal	
0	A goal by RVP would be good to finish this match #afc #Arsenal	
0	End of the 1st half : Arsenal 2-0 Wigan #AFC	
1	Arteta!!!!!!! #afc	
0	Would love to see the Ox on the pitch soon #afc	
0	Benayoun whyyyyyy? You should score that #AFC	
1	2-0 arsenal!!!!!! #afc	
0	Van Persie. It was only a matter of time until he scored #AFC	
0	we are on fire today! #AFC	
1	RVP !! 0-4 #AFC	
0	saayy whatt! #mufc vs #afc :l go beat that #afc , #mufc :P	
0	Tomorrows headline: Arsenal the 4-man team #afc	
1	FOREHEAD!! #AFC #COYG	
0	Refuse to relax even though we are two up and Wigan have been dire. Been here before. Need to keep the tempo up and shift another gear #afc	
1	3-0! Gervinho! #afc	
0	CFC showed today when you play a difficult team, make sure u score first. Defend well after you do#AFC should learn from this.	
1	Gervinho!! Goal! #afc	
0	Gotta drive to my hotel tonight shortly.  Not sure I can bare to listen to #AFC have to watch normally.  Someone tweet me the goals plz	
0	Clean Sheet Pretty Please #AFC	
0	This is going to finish 6-0 to arsenal. Wigan are a shambles #afc	
0	nice win for arsenal! #afc	
0	Time for a couple of substitutes I think to protect Van Persie and the others who were in 'the red' #afc	
0	Robin van Persie has scored more goals then the Entire Wigan team put together this season. #Humiliation #Arsenal #AFC	
1	Vermaelen is a beast! 2-0. #afc	
1	RVP! 4-0 to the Gooners!! #afc #wafc	
1	Gervinho 3-0 after fantastic play from RVP #afc	
1	Woo 4 goals!! #AFC get in!!	
1	Robin is on fire! 0-4 #afc #COYG	
0	If Chamakh could get a 20minute run-out, I think it would do him a world of good #afc	
1	rvp has his goal :) 4-0 #afc	
0	This commentator KEEPS mentioning how we spent 52 million this summer, but how much did we recuperate you dildo? #afc	
0	..FACT: Arsenal have the most number of unselfish players on their squad! #afc #GoonerPower	
1	GOAL! Wigan 0-3 ARSENAL (GERVINHO '59) #wafc #afc	
1	Finally a goal for Gervinho! 3-0, maybe a good time to give Chamberlain a run-out? #afc	
1	Arteta! #AFC	
0	Another #CaptainVantastic #RvP goal and yet again its a #TheoWalcott assist. #Arsenal #AFC #Gooners	
1	GOAL:  Wigan  0 - 1  Arsenal  (Arteta  29 mins)    #wafc  #afc	
1	Gervinho! #AFC	
1	Al habsi should of done better there...A goalkeeper playing badly against us...we will now win by 4...#afc	
0	How did he miss that #afc	
0	Gana Arsenal 4-0 muy rico resultado #GoGunners #AFC #Arsenal	
1	Anything Na$ri can do, Gervinho can do better #WegotGervinho #AFC #COYG	
1	GOAL! #Wigan 0 #Arsenal 4 (van Persie). Walcott sets up another goal for the Dutchman. Got free down right and laid it on a plate. #afc	
0	Ramsey's not exactly having his best night,isn't he? #AFC	
0	Wigan are backing off so much!!. #Arsenal should & could finish this 5(6)-0 .... I'm hoping anyways!!. #Gooners #AFC	
1	Vermaelen with a set piece goal, RVP hits it in from a corner and there is Thomas. #AFC	
0	Dai che inizia il secondo tempo! Che gran giocatorino, Arteta #AFC	
1	Robin van Persie! 4-0 now for Arsenal #AFC	
1	I said it!!! GOOOOOOOOOALLL and the king of goals finally scored ...brilliant assist from Walcott. #ArsenalLive #AFC #Arsenal	
0	The Sheffield teams better get winning, can't afford to be losing bets! Ps #AFC are sick! #COYG	
1	Gervihnoooooooooo!!!! #AFC	
1	Great strike from Arteta. #afc	
0	deserved win by #AFC.kudos,race for fourth now well and bubbling	
0	Wow Arsenal is owning!! #Afc	
1	4-0! RVP! :) #afc	
0	"Wigan 0-4 Arsenal... So RvP has finally scored? It's about time! What is it... 39 goals in 2011? Not good enough"""	
0	Arsenal, corr blimey. Well and truly up and running again. Credit to Arsene Wenger, the magician. #afc #arsenal	
0	Going for a 6-0 win. #AFC	
0	Arsenal need to come 2nd half like we are 1nil down. No clever tricks just simple passing and sensible runs. #afc learn from previos mistake	
1	GOAL!!! Wigan 0-2 ARSENAL – Vermaelen heads in at the back post from a Van Persie corner #wafc #afc	
0	Van Persie ? #AFC #Arsenal #arsenal_ar	
0	In other news Ali Al-Habsi had a weston super mare #afc	
1	"Gervinho gjør det til 3-0!! #AFC &lt;3"	
1	GERVINHO GOAL! One-two with van Persie, Dutchman cuts inside and Al Habsi saves his shot but Gervinho manages to scuff it home. #afc	
0	Its not an arsenal win unless rvp is on the score sheet #AFC	
0	Expecting another goal from Arteta. #AFC And one from RVP too.	
1	Oooooo, 2-0, *opens a beer to celebrate*, #COYG #AFC	
1	Goal! #Bradford 1 #AFC 0	
1	Yes! Forehead with the goal from RVP's blocked effort. 3-0 #afc	
1	Its 4 !! Well done boys :) #AFC	
0	"Great save from al-habsi there, rvp unlucky not to score there!"""	
1	Goaaaaaaaaaaaaaaal #MCFC  it's 1-0	
